chr	fragmentMid1	fragmentMid2	p_value
21	18655000	17445000	0.04392089
21	18655000	17455000	1
21	18655000	17465000	0.2863164
21	18655000	17475000	1
21	18655000	17485000	0.04729403
21	18655000	17495000	1
21	18655000	17505000	0.2964392
21	18655000	17515000	1
21	18655000	17525000	1
21	18655000	17535000	1
21	18655000	17545000	1
21	18655000	17555000	1
21	18655000	17565000	1
21	18655000	17575000	1
21	18655000	17585000	1
21	18655000	17595000	1
21	18655000	17605000	0.3239462
21	18655000	17615000	1
21	18655000	17625000	0.330074
21	18655000	17635000	1
21	18655000	17645000	1
21	18655000	17655000	1
21	18655000	17665000	0.3431805
21	18655000	17675000	0.3466524
21	18655000	17685000	0.3502082
21	18655000	17695000	0.3538505
21	18655000	17705000	1
21	18655000	17715000	1
21	18655000	17725000	1
21	18655000	17735000	1
21	18655000	17745000	0.373443
21	18655000	17755000	1
21	18655000	17765000	1
21	18655000	17775000	1
21	18655000	17785000	0.3908945
21	18655000	17795000	1
21	18655000	17805000	1
21	18655000	17815000	1
21	18655000	17825000	1
21	18655000	17835000	1
21	18655000	17845000	1
21	18655000	17855000	0.42551
21	18655000	17865000	0.4308882
21	18655000	17875000	1
21	18655000	17885000	0.4419691
21	18655000	17895000	1
21	18655000	17905000	1
21	18655000	17915000	0.4593915
21	18655000	17925000	1
21	18655000	17935000	0.4715282
21	18655000	17945000	0.02829879
21	18655000	17955000	0.4840681
21	18655000	17965000	0.1469206
21	18655000	17975000	1
21	18655000	17985000	1
21	18655000	17995000	0.5102918
21	18655000	18005000	1
21	18655000	18015000	0.5239349
21	18655000	18025000	1
21	18655000	18035000	1
21	18655000	18045000	0.04563433
21	18655000	18055000	1
21	18655000	18065000	0.5593895
21	18655000	18075000	0.5666863
21	18655000	18085000	1
21	18655000	18095000	1
21	18655000	18105000	1
21	18655000	18115000	1
21	18655000	18125000	0.6042558
21	18655000	18135000	0.6119964
21	18655000	18145000	0.07434844
21	18655000	18155000	0.07811835
21	18655000	18165000	1
21	18655000	18175000	0.6436952
21	18655000	18185000	1
21	18655000	18195000	1
21	18655000	18205000	1
21	18655000	18215000	1
21	18655000	18225000	1
21	18655000	18235000	1
21	18655000	18245000	1
21	18655000	18255000	1
21	18655000	18265000	1
21	18655000	18275000	1
21	18655000	18285000	1
21	18655000	18295000	0.744331
21	18655000	18305000	0.7533852
21	18655000	18315000	1
21	18655000	18325000	0.7722259
21	18655000	18335000	1
21	18655000	18345000	0.7920821
21	18655000	18355000	1
21	18655000	18365000	0.8128545
21	18655000	18375000	1
21	18655000	18385000	0.8342837
21	18655000	18395000	1
21	18655000	18405000	1
21	18655000	18415000	1
21	18655000	18425000	0.6170748
21	18655000	18435000	0.6370007
21	18655000	18445000	0.6563667
21	18655000	18455000	1
21	18655000	18465000	1
21	18655000	18475000	0.7135001
21	18655000	18485000	0.4833
21	18655000	18495000	1
21	18655000	18505000	1
21	18655000	18515000	0.8044668
21	18655000	18525000	0.8292875
21	18655000	18535000	1
21	18655000	18545000	0.8751124
21	18655000	18555000	0.7418944
21	18655000	18565000	0.9227125
21	18655000	18575000	0.9905424
21	18655000	18585000	0.7629927
21	18655000	18595000	0.8336914
21	18655000	18605000	0.9899763
21	18655000	18615000	0.6867855
21	18655000	18625000	0.5901034
21	18655000	18635000	0.7095906
21	18665000	16665000	1
21	18665000	16675000	1
21	18665000	16685000	1
21	18665000	16695000	1
21	18665000	16705000	1
21	18665000	16715000	1
21	18665000	16725000	1
21	18665000	16735000	0.1686537
21	18665000	16745000	1
21	18665000	16755000	1
21	18665000	16765000	1
21	18665000	16775000	1
21	18665000	16785000	1
21	18665000	16795000	1
21	18665000	16805000	1
21	18665000	16815000	0.1727403
21	18665000	16825000	1
21	18665000	16835000	1
21	18665000	16845000	1
21	18665000	16855000	1
21	18665000	16865000	0.1765792
21	18665000	16875000	1
21	18665000	16885000	1
21	18665000	16895000	1
21	18665000	16905000	1
21	18665000	16915000	1
21	18665000	16925000	1
21	18665000	16935000	1
21	18665000	16945000	1
21	18665000	16955000	0.1858441
21	18665000	16965000	0.1870525
21	18665000	16975000	1
21	18665000	16985000	1
21	18665000	16995000	1
21	18665000	17005000	1
21	18665000	17015000	1
21	18665000	17025000	0.1950164
21	18665000	17035000	1
21	18665000	17045000	1
21	18665000	17055000	1
21	18665000	17065000	0.2009794
21	18665000	17075000	1
21	18665000	17085000	0.2041483
21	18665000	17095000	1
21	18665000	17105000	0.2074381
21	18665000	17115000	1
21	18665000	17125000	1
21	18665000	17135000	1
21	18665000	17145000	1
21	18665000	17155000	1
21	18665000	17165000	1
21	18665000	17175000	1
21	18665000	17185000	1
21	18665000	17195000	1
21	18665000	17205000	1
21	18665000	17215000	1
21	18665000	17225000	1
21	18665000	17235000	1
21	18665000	17245000	0.2335987
21	18665000	17255000	1
21	18665000	17265000	0.237746
21	18665000	17275000	1
21	18665000	17285000	1
21	18665000	17295000	1
21	18665000	17305000	1
21	18665000	17315000	1
21	18665000	17325000	1
21	18665000	17335000	0.2529746
21	18665000	17345000	1
21	18665000	17355000	1
21	18665000	17365000	0.259817
21	18665000	17375000	1
21	18665000	17385000	1
21	18665000	17395000	0.2668336
21	18665000	17405000	1
21	18665000	17415000	1
21	18665000	17425000	1
21	18665000	17435000	1
21	18665000	17445000	1
21	18665000	17455000	0.2813474
21	18665000	17465000	0.04474343
21	18665000	17475000	1
21	18665000	17485000	1
21	18665000	17495000	1
21	18665000	17505000	1
21	18665000	17515000	1
21	18665000	17525000	1
21	18665000	17535000	1
21	18665000	17545000	1
21	18665000	17555000	1
21	18665000	17565000	1
21	18665000	17575000	1
21	18665000	17585000	0.3152111
21	18665000	17595000	1
21	18665000	17605000	1
21	18665000	17615000	0.3239462
21	18665000	17625000	1
21	18665000	17635000	1
21	18665000	17645000	1
21	18665000	17655000	1
21	18665000	17665000	0.3397896
21	18665000	17675000	1
21	18665000	17685000	1
21	18665000	17695000	1
21	18665000	17705000	1
21	18665000	17715000	0.3575818
21	18665000	17725000	1
21	18665000	17735000	0.3653209
21	18665000	17745000	1
21	18665000	17755000	1
21	18665000	17765000	1
21	18665000	17775000	1
21	18665000	17785000	0.3863768
21	18665000	17795000	0.08892191
21	18665000	17805000	1
21	18665000	17815000	1
21	18665000	17825000	1
21	18665000	17835000	1
21	18665000	17845000	1
21	18665000	17855000	0.4202404
21	18665000	17865000	1
21	18665000	17875000	0.002691341
21	18665000	17885000	1
21	18665000	17895000	1
21	18665000	17905000	1
21	18665000	17915000	0.4534785
21	18665000	17925000	0.1268847
21	18665000	17935000	1
21	18665000	17945000	0.4715282
21	18665000	17955000	1
21	18665000	17965000	1
21	18665000	17975000	1
21	18665000	17985000	1
21	18665000	17995000	1
21	18665000	18005000	0.5102918
21	18665000	18015000	1
21	18665000	18025000	1
21	18665000	18035000	1
21	18665000	18045000	0.5378998
21	18665000	18055000	1
21	18665000	18065000	0.5521589
21	18665000	18075000	0.1982676
21	18665000	18085000	1
21	18665000	18095000	1
21	18665000	18105000	1
21	18665000	18115000	1
21	18665000	18125000	0.06414806
21	18665000	18135000	1
21	18665000	18145000	1
21	18665000	18155000	1
21	18665000	18165000	1
21	18665000	18175000	1
21	18665000	18185000	1
21	18665000	18195000	0.2844475
21	18665000	18205000	1
21	18665000	18215000	0.6681642
21	18665000	18225000	0.3113328
21	18665000	18235000	1
21	18665000	18245000	0.3305684
21	18665000	18255000	1
21	18665000	18265000	0.7098778
21	18665000	18275000	0.7183144
21	18665000	18285000	0.7268347
21	18665000	18295000	1
21	18665000	18305000	0.3956309
21	18665000	18315000	1
21	18665000	18325000	0.7626789
21	18665000	18335000	0.7722259
21	18665000	18345000	1
21	18665000	18355000	0.7920821
21	18665000	18365000	1
21	18665000	18375000	0.4992228
21	18665000	18385000	0.823509
21	18665000	18395000	0.8342837
21	18665000	18405000	1
21	18665000	18415000	0.306022
21	18665000	18425000	0.8660631
21	18665000	18435000	1
21	18665000	18445000	0.8853354
21	18665000	18455000	1
21	18665000	18465000	1
21	18665000	18475000	0.6940781
21	18665000	18485000	1
21	18665000	18495000	1
21	18665000	18505000	1
21	18665000	18515000	0.779535
21	18665000	18525000	1
21	18665000	18535000	1
21	18665000	18545000	0.6596605
21	18665000	18555000	0.8751124
21	18665000	18565000	0.7418944
21	18665000	18575000	0.9227125
21	18665000	18585000	0.9905424
21	18665000	18595000	0.8918236
21	18665000	18605000	0.9970838
21	18665000	18615000	0.9899763
21	18665000	18625000	0.9004432
21	18665000	18635000	0.9463787
21	18665000	18645000	0.9922586
21	18675000	16675000	1
21	18675000	16685000	1
21	18675000	16695000	1
21	18675000	16705000	0.1675945
21	18675000	16715000	1
21	18675000	16725000	1
21	18675000	16735000	1
21	18675000	16745000	1
21	18675000	16755000	1
21	18675000	16765000	1
21	18675000	16775000	1
21	18675000	16785000	1
21	18675000	16795000	1
21	18675000	16805000	0.1714777
21	18675000	16815000	1
21	18675000	16825000	1
21	18675000	16835000	1
21	18675000	16845000	1
21	18675000	16855000	1
21	18675000	16865000	1
21	18675000	16875000	1
21	18675000	16885000	1
21	18675000	16895000	1
21	18675000	16905000	1
21	18675000	16915000	0.1803325
21	18675000	16925000	1
21	18675000	16935000	1
21	18675000	16945000	0.1835324
21	18675000	16955000	0.01821042
21	18675000	16965000	1
21	18675000	16975000	1
21	18675000	16985000	0.1882954
21	18675000	16995000	1
21	18675000	17005000	1
21	18675000	17015000	1
21	18675000	17025000	1
21	18675000	17035000	0.02038855
21	18675000	17045000	1
21	18675000	17055000	1
21	18675000	17065000	0.1994412
21	18675000	17075000	1
21	18675000	17085000	0.2025485
21	18675000	17095000	0.2041483
21	18675000	17105000	0.2057783
21	18675000	17115000	0.2074381
21	18675000	17125000	1
21	18675000	17135000	0.210846
21	18675000	17145000	1
21	18675000	17155000	1
21	18675000	17165000	1
21	18675000	17175000	0.2180034
21	18675000	17185000	1
21	18675000	17195000	1
21	18675000	17205000	1
21	18675000	17215000	1
21	18675000	17225000	1
21	18675000	17235000	1
21	18675000	17245000	1
21	18675000	17255000	1
21	18675000	17265000	1
21	18675000	17275000	1
21	18675000	17285000	1
21	18675000	17295000	1
21	18675000	17305000	1
21	18675000	17315000	1
21	18675000	17325000	0.2485151
21	18675000	17335000	1
21	18675000	17345000	1
21	18675000	17355000	1
21	18675000	17365000	1
21	18675000	17375000	1
21	18675000	17385000	0.262137
21	18675000	17395000	0.264476
21	18675000	17405000	1
21	18675000	17415000	0.0400127
21	18675000	17425000	1
21	18675000	17435000	1
21	18675000	17445000	1
21	18675000	17455000	0.00456788
21	18675000	17465000	1
21	18675000	17475000	1
21	18675000	17485000	1
21	18675000	17495000	0.005121843
21	18675000	17505000	1
21	18675000	17515000	0.2938831
21	18675000	17525000	1
21	18675000	17535000	1
21	18675000	17545000	1
21	18675000	17555000	0.05186096
21	18675000	17565000	1
21	18675000	17575000	0.3096499
21	18675000	17585000	0.3124068
21	18675000	17595000	0.3152111
21	18675000	17605000	1
21	18675000	17615000	1
21	18675000	17625000	1
21	18675000	17635000	0.3269773
21	18675000	17645000	0.06170957
21	18675000	17655000	1
21	18675000	17665000	1
21	18675000	17675000	1
21	18675000	17685000	0.3431805
21	18675000	17695000	1
21	18675000	17705000	1
21	18675000	17715000	1
21	18675000	17725000	1
21	18675000	17735000	1
21	18675000	17745000	1
21	18675000	17755000	0.3693331
21	18675000	17765000	0.373443
21	18675000	17775000	0.3776525
21	18675000	17785000	1
21	18675000	17795000	1
21	18675000	17805000	1
21	18675000	17815000	1
21	18675000	17825000	1
21	18675000	17835000	1
21	18675000	17845000	0.410027
21	18675000	17855000	0.4150794
21	18675000	17865000	1
21	18675000	17875000	0.42551
21	18675000	17885000	1
21	18675000	17895000	1
21	18675000	17905000	1
21	18675000	17915000	0.4476706
21	18675000	17925000	1
21	18675000	17935000	0.4593915
21	18675000	17945000	0.4654086
21	18675000	17955000	1
21	18675000	17965000	0.4777487
21	18675000	17975000	1
21	18675000	17985000	0.4904845
21	18675000	17995000	1
21	18675000	18005000	1
21	18675000	18015000	1
21	18675000	18025000	0.5170715
21	18675000	18035000	1
21	18675000	18045000	0.04142644
21	18675000	18055000	1
21	18675000	18065000	1
21	18675000	18075000	1
21	18675000	18085000	1
21	18675000	18095000	0.05278185
21	18675000	18105000	1
21	18675000	18115000	1
21	18675000	18125000	1
21	18675000	18135000	0.5965914
21	18675000	18145000	1
21	18675000	18155000	0.6119964
21	18675000	18165000	0.6198124
21	18675000	18175000	0.6277024
21	18675000	18185000	1
21	18675000	18195000	0.2759995
21	18675000	18205000	0.6517917
21	18675000	18215000	0.6599496
21	18675000	18225000	1
21	18675000	18235000	1
21	18675000	18245000	0.02994509
21	18675000	18255000	1
21	18675000	18265000	0.7014724
21	18675000	18275000	0.7098778
21	18675000	18285000	0.3614286
21	18675000	18295000	1
21	18675000	18305000	0.383727
21	18675000	18315000	0.744331
21	18675000	18325000	0.4081419
21	18675000	18335000	0.1758417
21	18675000	18345000	1
21	18675000	18355000	0.7820294
21	18675000	18365000	0.7920821
21	18675000	18375000	0.8023664
21	18675000	18385000	1
21	18675000	18395000	0.823509
21	18675000	18405000	1
21	18675000	18415000	1
21	18675000	18425000	0.8557287
21	18675000	18435000	0.8660631
21	18675000	18445000	0.8759626
21	18675000	18455000	1
21	18675000	18465000	1
21	18675000	18475000	0.9023618
21	18675000	18485000	0.4333211
21	18675000	18495000	1
21	18675000	18505000	1
21	18675000	18515000	0.512535
21	18675000	18525000	0.779535
21	18675000	18535000	1
21	18675000	18545000	0.8292875
21	18675000	18555000	0.4409631
21	18675000	18565000	0.2951233
21	18675000	18575000	1
21	18675000	18585000	0.7912114
21	18675000	18595000	0.8437301
21	18675000	18605000	0.595248
21	18675000	18615000	0.52787
21	18675000	18625000	0.3471641
21	18675000	18635000	0.9004432
21	18675000	18645000	0.9996507
21	18675000	18655000	0.7095906
21	18685000	16685000	1
21	18685000	16695000	1
21	18685000	16705000	1
21	18685000	16715000	1
21	18685000	16725000	0.1677964
21	18685000	16735000	1
21	18685000	16745000	1
21	18685000	16755000	1
21	18685000	16765000	1
21	18685000	16775000	1
21	18685000	16785000	1
21	18685000	16795000	1
21	18685000	16805000	1
21	18685000	16815000	1
21	18685000	16825000	1
21	18685000	16835000	1
21	18685000	16845000	1
21	18685000	16855000	1
21	18685000	16865000	1
21	18685000	16875000	1
21	18685000	16885000	1
21	18685000	16895000	1
21	18685000	16905000	1
21	18685000	16915000	1
21	18685000	16925000	0.1803325
21	18685000	16935000	1
21	18685000	16945000	1
21	18685000	16955000	1
21	18685000	16965000	1
21	18685000	16975000	0.1858441
21	18685000	16985000	1
21	18685000	16995000	1
21	18685000	17005000	1
21	18685000	17015000	1
21	18685000	17025000	1
21	18685000	17035000	0.1936058
21	18685000	17045000	1
21	18685000	17055000	1
21	18685000	17065000	0.1979344
21	18685000	17075000	1
21	18685000	17085000	1
21	18685000	17095000	0.2025485
21	18685000	17105000	1
21	18685000	17115000	1
21	18685000	17125000	1
21	18685000	17135000	1
21	18685000	17145000	1
21	18685000	17155000	1
21	18685000	17165000	1
21	18685000	17175000	1
21	18685000	17185000	1
21	18685000	17195000	1
21	18685000	17205000	0.2217468
21	18685000	17215000	1
21	18685000	17225000	0.2255959
21	18685000	17235000	1
21	18685000	17245000	1
21	18685000	17255000	1
21	18685000	17265000	0.2335987
21	18685000	17275000	1
21	18685000	17285000	1
21	18685000	17295000	1
21	18685000	17305000	1
21	18685000	17315000	0.2441407
21	18685000	17325000	1
21	18685000	17335000	1
21	18685000	17345000	1
21	18685000	17355000	0.2529746
21	18685000	17365000	1
21	18685000	17375000	0.2575163
21	18685000	17385000	1
21	18685000	17395000	1
21	18685000	17405000	0.264476
21	18685000	17415000	1
21	18685000	17425000	1
21	18685000	17435000	0.04076731
21	18685000	17445000	1
21	18685000	17455000	0.2764419
21	18685000	17465000	1
21	18685000	17475000	1
21	18685000	17485000	0.2838241
21	18685000	17495000	1
21	18685000	17505000	0.2888238
21	18685000	17515000	1
21	18685000	17525000	1
21	18685000	17535000	1
21	18685000	17545000	0.2990184
21	18685000	17555000	0.3016249
21	18685000	17565000	0.304263
21	18685000	17575000	1
21	18685000	17585000	0.3096499
21	18685000	17595000	1
21	18685000	17605000	0.3152111
21	18685000	17615000	0.3180666
21	18685000	17625000	0.05812699
21	18685000	17635000	1
21	18685000	17645000	1
21	18685000	17655000	1
21	18685000	17665000	0.3332394
21	18685000	17675000	1
21	18685000	17685000	1
21	18685000	17695000	0.3431805
21	18685000	17705000	0.3466524
21	18685000	17715000	0.3502082
21	18685000	17725000	1
21	18685000	17735000	1
21	18685000	17745000	0.07500451
21	18685000	17755000	1
21	18685000	17765000	1
21	18685000	17775000	1
21	18685000	17785000	1
21	18685000	17795000	0.3819633
21	18685000	17805000	1
21	18685000	17815000	1
21	18685000	17825000	1
21	18685000	17835000	0.4002466
21	18685000	17845000	1
21	18685000	17855000	1
21	18685000	17865000	1
21	18685000	17875000	1
21	18685000	17885000	1
21	18685000	17895000	1
21	18685000	17905000	0.4363747
21	18685000	17915000	1
21	18685000	17925000	1
21	18685000	17935000	1
21	18685000	17945000	1
21	18685000	17955000	0.4654086
21	18685000	17965000	1
21	18685000	17975000	0.02829879
21	18685000	17985000	1
21	18685000	17995000	0.4904845
21	18685000	18005000	0.4969956
21	18685000	18015000	0.5035989
21	18685000	18025000	0.5102918
21	18685000	18035000	0.5170715
21	18685000	18045000	0.5239349
21	18685000	18055000	1
21	18685000	18065000	1
21	18685000	18075000	1
21	18685000	18085000	1
21	18685000	18095000	1
21	18685000	18105000	0.5666863
21	18685000	18115000	0.5740524
21	18685000	18125000	0.2169454
21	18685000	18135000	0.5890033
21	18685000	18145000	1
21	18685000	18155000	0.6042558
21	18685000	18165000	0.6119964
21	18685000	18175000	0.01703626
21	18685000	18185000	1
21	18685000	18195000	0.6356643
21	18685000	18205000	0.08627439
21	18685000	18215000	0.6517917
21	18685000	18225000	1
21	18685000	18235000	0.6681642
21	18685000	18245000	0.67643
21	18685000	18255000	0.6847411
21	18685000	18265000	1
21	18685000	18275000	1
21	18685000	18285000	0.7098778
21	18685000	18295000	1
21	18685000	18305000	0.0428638
21	18685000	18315000	0.7354922
21	18685000	18325000	1
21	18685000	18335000	1
21	18685000	18345000	0.7626789
21	18685000	18355000	1
21	18685000	18365000	0.4499736
21	18685000	18375000	0.7920821
21	18685000	18385000	1
21	18685000	18395000	0.8128545
21	18685000	18405000	1
21	18685000	18415000	1
21	18685000	18425000	0.5561832
21	18685000	18435000	0.5764105
21	18685000	18445000	1
21	18685000	18455000	0.8759626
21	18685000	18465000	1
21	18685000	18475000	1
21	18685000	18485000	0.08687646
21	18685000	18495000	1
21	18685000	18505000	0.918234
21	18685000	18515000	0.4833
21	18685000	18525000	0.934469
21	18685000	18535000	0.9429384
21	18685000	18545000	0.8044668
21	18685000	18555000	0.9593905
21	18685000	18565000	0.852805
21	18685000	18575000	1
21	18685000	18585000	0.3453727
21	18685000	18595000	0.6066278
21	18685000	18605000	1
21	18685000	18615000	0.966032
21	18685000	18625000	0.9800604
21	18685000	18635000	0.9610747
21	18685000	18645000	0.9004432
21	18685000	18655000	0.9773552
21	18685000	18665000	0.7095906
21	18695000	16695000	1
21	18695000	16705000	0.1673174
21	18695000	16715000	1
21	18695000	16725000	1
21	18695000	16735000	1
21	18695000	16745000	1
21	18695000	16755000	1
21	18695000	16765000	1
21	18695000	16775000	1
21	18695000	16785000	1
21	18695000	16795000	1
21	18695000	16805000	1
21	18695000	16815000	1
21	18695000	16825000	1
21	18695000	16835000	0.1720892
21	18695000	16845000	1
21	18695000	16855000	0.1734307
21	18695000	16865000	1
21	18695000	16875000	0.1749282
21	18695000	16885000	1
21	18695000	16895000	1
21	18695000	16905000	1
21	18695000	16915000	1
21	18695000	16925000	1
21	18695000	16935000	0.1803325
21	18695000	16945000	1
21	18695000	16955000	1
21	18695000	16965000	0.1835324
21	18695000	16975000	1
21	18695000	16985000	0.1858441
21	18695000	16995000	1
21	18695000	17005000	1
21	18695000	17015000	1
21	18695000	17025000	1
21	18695000	17035000	1
21	18695000	17045000	1
21	18695000	17055000	1
21	18695000	17065000	1
21	18695000	17075000	1
21	18695000	17085000	0.1994412
21	18695000	17095000	1
21	18695000	17105000	1
21	18695000	17115000	1
21	18695000	17125000	1
21	18695000	17135000	1
21	18695000	17145000	1
21	18695000	17155000	1
21	18695000	17165000	0.2125932
21	18695000	17175000	1
21	18695000	17185000	1
21	18695000	17195000	1
21	18695000	17205000	1
21	18695000	17215000	1
21	18695000	17225000	1
21	18695000	17235000	1
21	18695000	17245000	1
21	18695000	17255000	0.02863098
21	18695000	17265000	0.02915864
21	18695000	17275000	1
21	18695000	17285000	0.2356605
21	18695000	17295000	1
21	18695000	17305000	1
21	18695000	17315000	1
21	18695000	17325000	1
21	18695000	17335000	1
21	18695000	17345000	0.2485151
21	18695000	17355000	0.2507344
21	18695000	17365000	1
21	18695000	17375000	1
21	18695000	17385000	1
21	18695000	17395000	1
21	18695000	17405000	0.262137
21	18695000	17415000	1
21	18695000	17425000	0.2668336
21	18695000	17435000	1
21	18695000	17445000	1
21	18695000	17455000	1
21	18695000	17465000	1
21	18695000	17475000	1
21	18695000	17485000	1
21	18695000	17495000	0.2838241
21	18695000	17505000	0.2863164
21	18695000	17515000	0.04642994
21	18695000	17525000	1
21	18695000	17535000	0.04817239
21	18695000	17545000	1
21	18695000	17555000	1
21	18695000	17565000	0.3016249
21	18695000	17575000	0.304263
21	18695000	17585000	1
21	18695000	17595000	0.3096499
21	18695000	17605000	1
21	18695000	17615000	1
21	18695000	17625000	1
21	18695000	17635000	1
21	18695000	17645000	0.3239462
21	18695000	17655000	1
21	18695000	17665000	1
21	18695000	17675000	1
21	18695000	17685000	1
21	18695000	17695000	1
21	18695000	17705000	1
21	18695000	17715000	1
21	18695000	17725000	0.3502082
21	18695000	17735000	0.3538505
21	18695000	17745000	1
21	18695000	17755000	1
21	18695000	17765000	0.3653209
21	18695000	17775000	1
21	18695000	17785000	1
21	18695000	17795000	0.3776525
21	18695000	17805000	1
21	18695000	17815000	1
21	18695000	17825000	1
21	18695000	17835000	1
21	18695000	17845000	1
21	18695000	17855000	1
21	18695000	17865000	0.410027
21	18695000	17875000	1
21	18695000	17885000	1
21	18695000	17895000	1
21	18695000	17905000	0.4308882
21	18695000	17915000	1
21	18695000	17925000	0.4419691
21	18695000	17935000	1
21	18695000	17945000	1
21	18695000	17955000	0.4593915
21	18695000	17965000	0.4654086
21	18695000	17975000	0.4715282
21	18695000	17985000	1
21	18695000	17995000	1
21	18695000	18005000	1
21	18695000	18015000	1
21	18695000	18025000	1
21	18695000	18035000	1
21	18695000	18045000	1
21	18695000	18055000	0.5239349
21	18695000	18065000	1
21	18695000	18075000	0.5378998
21	18695000	18085000	0.5449944
21	18695000	18095000	1
21	18695000	18105000	1
21	18695000	18115000	1
21	18695000	18125000	1
21	18695000	18135000	0.5814907
21	18695000	18145000	0.5890033
21	18695000	18155000	1
21	18695000	18165000	1
21	18695000	18175000	0.6119964
21	18695000	18185000	1
21	18695000	18195000	1
21	18695000	18205000	0.6356643
21	18695000	18215000	1
21	18695000	18225000	1
21	18695000	18235000	0.6599496
21	18695000	18245000	0.6681642
21	18695000	18255000	0.3113328
21	18695000	18265000	1
21	18695000	18275000	1
21	18695000	18285000	1
21	18695000	18295000	0.3508649
21	18695000	18305000	0.3614286
21	18695000	18315000	1
21	18695000	18325000	1
21	18695000	18335000	1
21	18695000	18345000	1
21	18695000	18355000	0.7626789
21	18695000	18365000	1
21	18695000	18375000	0.7820294
21	18695000	18385000	0.4655233
21	18695000	18395000	1
21	18695000	18405000	0.4992228
21	18695000	18415000	0.823509
21	18695000	18425000	1
21	18695000	18435000	0.845083
21	18695000	18445000	1
21	18695000	18455000	1
21	18695000	18465000	1
21	18695000	18475000	1
21	18695000	18485000	0.07749974
21	18695000	18495000	0.9023618
21	18695000	18505000	0.6940781
21	18695000	18515000	0.4571842
21	18695000	18525000	0.9262371
21	18695000	18535000	1
21	18695000	18545000	0.779535
21	18695000	18555000	0.9514132
21	18695000	18565000	0.9593905
21	18695000	18575000	0.852805
21	18695000	18585000	0.9728987
21	18695000	18595000	0.8982502
21	18695000	18605000	0.9227125
21	18695000	18615000	0.9464608
21	18695000	18625000	0.2688476
21	18695000	18635000	0.8336914
21	18695000	18645000	0.9986872
21	18695000	18655000	0.9862603
21	18695000	18665000	0.7095906
21	18695000	18675000	0.165791
21	18705000	16705000	1
21	18705000	16715000	0.1673174
21	18705000	16725000	1
21	18705000	16735000	0.1675945
21	18705000	16745000	1
21	18705000	16755000	1
21	18705000	16765000	1
21	18705000	16775000	1
21	18705000	16785000	1
21	18705000	16795000	1
21	18705000	16805000	1
21	18705000	16815000	1
21	18705000	16825000	0.1709059
21	18705000	16835000	1
21	18705000	16845000	1
21	18705000	16855000	1
21	18705000	16865000	1
21	18705000	16875000	1
21	18705000	16885000	1
21	18705000	16895000	1
21	18705000	16905000	1
21	18705000	16915000	1
21	18705000	16925000	1
21	18705000	16935000	1
21	18705000	16945000	1
21	18705000	16955000	1
21	18705000	16965000	1
21	18705000	16975000	1
21	18705000	16985000	1
21	18705000	16995000	1
21	18705000	17005000	1
21	18705000	17015000	1
21	18705000	17025000	1
21	18705000	17035000	1
21	18705000	17045000	1
21	18705000	17055000	1
21	18705000	17065000	1
21	18705000	17075000	1
21	18705000	17085000	1
21	18705000	17095000	1
21	18705000	17105000	1
21	18705000	17115000	1
21	18705000	17125000	1
21	18705000	17135000	1
21	18705000	17145000	1
21	18705000	17155000	1
21	18705000	17165000	1
21	18705000	17175000	1
21	18705000	17185000	1
21	18705000	17195000	1
21	18705000	17205000	1
21	18705000	17215000	1
21	18705000	17225000	0.2217468
21	18705000	17235000	1
21	18705000	17245000	1
21	18705000	17255000	1
21	18705000	17265000	1
21	18705000	17275000	1
21	18705000	17285000	1
21	18705000	17295000	1
21	18705000	17305000	1
21	18705000	17315000	1
21	18705000	17325000	1
21	18705000	17335000	1
21	18705000	17345000	1
21	18705000	17355000	1
21	18705000	17365000	1
21	18705000	17375000	1
21	18705000	17385000	1
21	18705000	17395000	1
21	18705000	17405000	1
21	18705000	17415000	1
21	18705000	17425000	1
21	18705000	17435000	1
21	18705000	17445000	1
21	18705000	17455000	1
21	18705000	17465000	1
21	18705000	17475000	1
21	18705000	17485000	0.2788865
21	18705000	17495000	1
21	18705000	17505000	1
21	18705000	17515000	0.2863164
21	18705000	17525000	1
21	18705000	17535000	1
21	18705000	17545000	0.2938831
21	18705000	17555000	1
21	18705000	17565000	1
21	18705000	17575000	1
21	18705000	17585000	1
21	18705000	17595000	1
21	18705000	17605000	1
21	18705000	17615000	1
21	18705000	17625000	1
21	18705000	17635000	1
21	18705000	17645000	1
21	18705000	17655000	1
21	18705000	17665000	1
21	18705000	17675000	1
21	18705000	17685000	1
21	18705000	17695000	1
21	18705000	17705000	1
21	18705000	17715000	1
21	18705000	17725000	1
21	18705000	17735000	1
21	18705000	17745000	1
21	18705000	17755000	1
21	18705000	17765000	1
21	18705000	17775000	0.3653209
21	18705000	17785000	1
21	18705000	17795000	1
21	18705000	17805000	1
21	18705000	17815000	1
21	18705000	17825000	1
21	18705000	17835000	1
21	18705000	17845000	1
21	18705000	17855000	1
21	18705000	17865000	0.4050829
21	18705000	17875000	1
21	18705000	17885000	1
21	18705000	17895000	1
21	18705000	17905000	1
21	18705000	17915000	1
21	18705000	17925000	1
21	18705000	17935000	1
21	18705000	17945000	1
21	18705000	17955000	1
21	18705000	17965000	1
21	18705000	17975000	1
21	18705000	17985000	1
21	18705000	17995000	1
21	18705000	18005000	1
21	18705000	18015000	1
21	18705000	18025000	0.4969956
